Transaction ID,Item,Quantity,Price Per Unit,Total Spent,Payment Method,Location,Transaction Date,error_message,run_id,time_stamp
TXN_9956671,Cake,3,UNKNOWN,9.0,Credit Card,,2023-05-05,Validation error: could not convert string to float: 'UNKNOWN',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:03.289820
TXN_4225300,Sandwich,1,4.0,4.0,Cash,Takeaway,,Validation error: time data '' does not match format '%Y-%m-%d',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:03.303696
TXN_5396727,Juice,2,UNKNOWN,6.0,Credit Card,Takeaway,2023-10-13,Validation error: could not convert string to float: 'UNKNOWN',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:03.315837
TXN_5198827,Tea,5,1.5,7.5,,,2023-02-15,Total mismatch,36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:03.329961
TXN_3413185,Cake,ERROR,3.0,12.0,Credit Card,In-store,2023-03-03,Validation error: invalid literal for int() with base 10: 'ERROR',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:03.343181
TXN_4171507,Tea,1,1.5,1.5,,In-store,2023-10-26,Total mismatch,36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:03.355942
TXN_3247340,Tea,3,1.5,4.5,Cash,Takeaway,2023-12-25,Total mismatch,36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:03.368652
TXN_7512574,Tea,1,1.5,1.5,,Takeaway,,Total mismatch,36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:03.382048
TXN_3044825,ERROR,1,1.5,1.5,Credit Card,In-store,2023-08-14,Total mismatch,36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:03.395097
TXN_9744862,Juice,4,3.0,,Cash,In-store,2023-09-19,Validation error: could not convert string to float: '',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:03.410398
TXN_6365371,UNKNOWN,2,4.0,ERROR,Credit Card,,2023-06-16,Validation error: could not convert string to float: 'ERROR',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:03.423605
TXN_9104535,Cake,4,3.0,,,,2023-04-13,Validation error: could not convert string to float: '',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:03.438249
TXN_4914535,ERROR,2,1.0,2.0,Cash,UNKNOWN,,Validation error: time data '' does not match format '%Y-%m-%d',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:03.453222
TXN_6364938,Coffee,3,ERROR,6.0,Digital Wallet,In-store,2023-07-16,Validation error: could not convert string to float: 'ERROR',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:03.466222
TXN_3596456,Coffee,3,2.0,6.0,Digital Wallet,Takeaway,ERROR,Validation error: time data 'ERROR' does not match format '%Y-%m-%d',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:03.479588
TXN_2130415,,,2.0,2.0,Digital Wallet,Takeaway,2023-12-08,Validation error: invalid literal for int() with base 10: '',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:03.492389
TXN_9617421,Tea,1,1.5,,,In-store,2023-08-21,Validation error: could not convert string to float: '',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:03.505368
TXN_2004781,Sandwich,5,ERROR,20.0,,Takeaway,2023-04-20,Validation error: could not convert string to float: 'ERROR',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:03.518483
TXN_5055872,Sandwich,,4.0,12.0,Credit Card,,2023-02-05,Validation error: invalid literal for int() with base 10: '',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:03.531858
TXN_4522012,Coffee,2,2.0,ERROR,,In-store,2023-04-13,Validation error: could not convert string to float: 'ERROR',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:03.544442
TXN_6131415,UNKNOWN,5,1.5,7.5,Digital Wallet,UNKNOWN,2023-11-24,Total mismatch,36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:03.557916
TXN_5932169,Salad,5,ERROR,25.0,Credit Card,ERROR,2023-11-06,Validation error: could not convert string to float: 'ERROR',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:03.571247
TXN_9309509,Tea,5,ERROR,7.5,,,2023-11-15,Validation error: could not convert string to float: 'ERROR',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:03.583968
TXN_2982163,Coffee,4,2.0,,,,2023-03-22,Validation error: could not convert string to float: '',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:03.597242
TXN_2631671,Cookie,1,1.0,,Credit Card,,ERROR,Validation error: could not convert string to float: '',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:03.609870
TXN_2345373,Tea,3,1.5,4.5,Credit Card,Takeaway,2023-02-20,Total mismatch,36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:03.622323
TXN_1996318,Cake,5,3.0,ERROR,Digital Wallet,,2023-09-04,Validation error: could not convert string to float: 'ERROR',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:03.635880
TXN_3599473,Coffee,2,2.0,ERROR,Cash,,2023-08-29,Validation error: could not convert string to float: 'ERROR',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:03.648757
TXN_7943598,UNKNOWN,4,4.0,16.0,Credit Card,,,Validation error: time data '' does not match format '%Y-%m-%d',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:03.667315
TXN_3200203,ERROR,2,UNKNOWN,8.0,,UNKNOWN,2023-12-04,Validation error: could not convert string to float: 'UNKNOWN',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:03.682095
TXN_8498613,Sandwich,2,UNKNOWN,,,,2023-11-08,Validation error: could not convert string to float: 'UNKNOWN',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:03.702395
TXN_7206160,Sandwich,ERROR,4.0,8.0,,,2023-09-07,Validation error: invalid literal for int() with base 10: 'ERROR',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:03.720588
TXN_2605566,Cake,2,,6.0,,,2023-12-01,Validation error: could not convert string to float: '',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:03.739219
TXN_9690114,Coffee,,2.0,4.0,Credit Card,Takeaway,2023-12-01,Validation error: invalid literal for int() with base 10: '',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:03.759610
TXN_7944534,Tea,2,UNKNOWN,3.0,Digital Wallet,In-store,2023-10-13,Validation error: could not convert string to float: 'UNKNOWN',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:03.775308
TXN_9864212,Smoothie,5,4.0,20.0,,ERROR,,Validation error: time data '' does not match format '%Y-%m-%d',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:03.787825
TXN_3854036,Juice,3,ERROR,9.0,Cash,,2023-11-07,Validation error: could not convert string to float: 'ERROR',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:03.807019
TXN_8792638,Tea,3,1.5,4.5,Credit Card,Takeaway,2023-07-02,Total mismatch,36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:03.825914
TXN_7397665,Salad,5,,25.0,Credit Card,Takeaway,2023-11-11,Validation error: could not convert string to float: '',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:03.840235
TXN_1480967,Tea,2,1.5,3.0,Cash,Takeaway,,Validation error: time data '' does not match format '%Y-%m-%d',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:03.859535
TXN_9710307,ERROR,ERROR,1.5,3.0,UNKNOWN,Takeaway,2023-01-24,Validation error: invalid literal for int() with base 10: 'ERROR',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:03.883232
TXN_8669012,UNKNOWN,3,1.5,UNKNOWN,Digital Wallet,,2023-07-26,Validation error: could not convert string to float: 'UNKNOWN',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:03.905126
TXN_8379880,Juice,UNKNOWN,3.0,9.0,,Takeaway,2023-05-24,Validation error: invalid literal for int() with base 10: 'UNKNOWN',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:03.923510
TXN_7524977,UNKNOWN,4,UNKNOWN,,ERROR,,2023-12-09,Validation error: could not convert string to float: 'UNKNOWN',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:03.941178
TXN_2106437,Tea,1,1.5,1.5,Cash,Takeaway,2023-08-01,Total mismatch,36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:03.956289
TXN_4551806,Tea,1,1.5,1.5,ERROR,,2023-01-09,Total mismatch,36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:03.969413
TXN_6037712,Salad,,5.0,15.0,Credit Card,In-store,2023-08-10,Validation error: invalid literal for int() with base 10: '',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:03.982786
TXN_2916247,Salad,3,UNKNOWN,15.0,,In-store,2023-09-03,Validation error: could not convert string to float: 'UNKNOWN',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:03.995511
TXN_4974012,Sandwich,5,,20.0,Cash,Takeaway,2023-05-17,Validation error: could not convert string to float: '',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:04.008389
TXN_5737831,Juice,4,UNKNOWN,12.0,ERROR,Takeaway,2023-05-15,Validation error: could not convert string to float: 'UNKNOWN',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:04.021156
TXN_9729280,Tea,3,1.5,4.5,Credit Card,In-store,2023-11-06,Total mismatch,36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:04.033719
TXN_5158607,Smoothie,4,,16.0,Credit Card,,2023-03-24,Validation error: could not convert string to float: '',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:04.046328
TXN_3849488,Salad,UNKNOWN,UNKNOWN,5.0,,In-store,2023-03-01,Validation error: invalid literal for int() with base 10: 'UNKNOWN',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:04.059395
TXN_2334523,Coffee,,2.0,10.0,Digital Wallet,Takeaway,2023-08-17,Validation error: invalid literal for int() with base 10: '',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:04.072384
TXN_8611913,Tea,5,1.5,7.5,Digital Wallet,In-store,2023-07-16,Total mismatch,36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:04.084660
TXN_7387701,Coffee,1,2.0,2.0,Cash,Takeaway,UNKNOWN,Validation error: time data 'UNKNOWN' does not match format '%Y-%m-%d',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:04.098322
TXN_4953063,Tea,5,,7.5,Credit Card,UNKNOWN,ERROR,Validation error: could not convert string to float: '',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:04.110589
TXN_2413026,Coffee,1,ERROR,2.0,,Takeaway,2023-04-26,Validation error: could not convert string to float: 'ERROR',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:04.124106
TXN_8335965,Tea,5,1.5,7.5,Credit Card,,2023-03-21,Total mismatch,36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:04.137341
TXN_9747008,Tea,4,1.5,6.0,Cash,Takeaway,ERROR,Validation error: time data 'ERROR' does not match format '%Y-%m-%d',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:04.150153
TXN_6259001,Tea,4,1.5,,Digital Wallet,In-store,2023-01-30,Validation error: could not convert string to float: '',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:04.162778
TXN_7682605,Tea,5,1.5,7.5,Digital Wallet,UNKNOWN,2023-10-19,Total mismatch,36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:04.176370
TXN_4690415,Sandwich,2,ERROR,8.0,Digital Wallet,,,Validation error: could not convert string to float: 'ERROR',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:04.189706
TXN_7946450,Smoothie,1,ERROR,4.0,Credit Card,In-store,2023-07-15,Validation error: could not convert string to float: 'ERROR',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:04.203102
TXN_7510217,Tea,ERROR,1.5,7.5,Credit Card,In-store,2023-10-24,Validation error: invalid literal for int() with base 10: 'ERROR',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:04.215954
TXN_7852397,Tea,3,1.5,4.5,Cash,In-store,2023-08-10,Total mismatch,36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:04.230441
TXN_9181144,,3,3.0,UNKNOWN,,Takeaway,2023-10-25,Validation error: could not convert string to float: 'UNKNOWN',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:04.242788
TXN_6490609,Salad,4,5.0,UNKNOWN,,In-store,2023-03-03,Validation error: could not convert string to float: 'UNKNOWN',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:04.256204
TXN_5875661,Sandwich,3,4.0,,Credit Card,,2023-08-12,Validation error: could not convert string to float: '',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:04.270089
TXN_3390072,Tea,1,1.5,1.5,Credit Card,,2023-05-03,Total mismatch,36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:04.283461
TXN_1218016,Tea,3,1.5,4.5,Digital Wallet,,2023-11-26,Total mismatch,36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:04.295618
TXN_4242676,Coffee,5,2.0,UNKNOWN,Credit Card,Takeaway,2023-11-26,Validation error: could not convert string to float: 'UNKNOWN',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:04.309248
TXN_6097706,Sandwich,4,UNKNOWN,16.0,Cash,Takeaway,2023-02-15,Validation error: could not convert string to float: 'UNKNOWN',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:04.322476
TXN_2092306,Juice,4,3.0,ERROR,ERROR,In-store,2023-04-01,Validation error: could not convert string to float: 'ERROR',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:04.334823
TXN_4483304,Smoothie,4,4.0,ERROR,Credit Card,Takeaway,2023-11-08,Validation error: could not convert string to float: 'ERROR',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:04.347304
TXN_9723120,Tea,5,1.5,7.5,Credit Card,UNKNOWN,2023-01-26,Total mismatch,36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:04.360101
TXN_2035772,Cookie,2,ERROR,2.0,Cash,,2023-01-17,Validation error: could not convert string to float: 'ERROR',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:04.373393
TXN_7570308,Tea,4,1.5,6.0,Cash,,,Validation error: time data '' does not match format '%Y-%m-%d',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:04.385756
TXN_4139983,Tea,5,1.5,7.5,Cash,Takeaway,2023-10-16,Total mismatch,36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:04.631928
TXN_9601220,,3,1.0,,Digital Wallet,Takeaway,2023-04-20,Validation error: could not convert string to float: '',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:04.671204
TXN_5741619,Smoothie,ERROR,4.0,20.0,Cash,,2023-01-02,Validation error: invalid literal for int() with base 10: 'ERROR',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:04.693330
TXN_4452589,Tea,UNKNOWN,1.5,1.5,UNKNOWN,Takeaway,2023-08-22,Validation error: invalid literal for int() with base 10: 'UNKNOWN',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:04.707710
TXN_9657957,Smoothie,UNKNOWN,4.0,8.0,,,2023-11-27,Validation error: invalid literal for int() with base 10: 'UNKNOWN',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:04.721660
TXN_3670939,Tea,3,1.5,4.5,Cash,,2023-07-13,Total mismatch,36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:04.734948
TXN_8372268,Salad,2,ERROR,10.0,,Takeaway,2023-06-15,Validation error: could not convert string to float: 'ERROR',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:04.748998
TXN_1239021,Sandwich,5,UNKNOWN,20.0,Credit Card,UNKNOWN,2023-09-15,Validation error: could not convert string to float: 'UNKNOWN',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:04.761820
TXN_4630854,Tea,1,1.5,1.5,Digital Wallet,,2023-02-10,Total mismatch,36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:04.776229
TXN_6183842,Tea,3,1.5,4.5,UNKNOWN,UNKNOWN,2023-09-15,Total mismatch,36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:04.788511
TXN_9107676,Sandwich,UNKNOWN,4.0,8.0,Cash,UNKNOWN,2023-02-12,Validation error: invalid literal for int() with base 10: 'UNKNOWN',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:04.802635
TXN_5153899,Tea,3,1.5,4.5,,Takeaway,2023-03-01,Total mismatch,36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:04.816110
TXN_8961155,Cake,5,3.0,,Cash,Takeaway,2023-09-06,Validation error: could not convert string to float: '',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:04.829403
TXN_3385167,Tea,3,1.5,4.5,Cash,In-store,2023-04-26,Total mismatch,36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:04.842858
TXN_8774692,Tea,5,1.5,7.5,Digital Wallet,,2023-07-12,Total mismatch,36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:05.456785
TXN_5203710,,ERROR,5.0,20.0,Digital Wallet,,2023-04-22,Validation error: invalid literal for int() with base 10: 'ERROR',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:05.473265
TXN_7059722,Sandwich,5,4.0,20.0,Digital Wallet,In-store,ERROR,Validation error: time data 'ERROR' does not match format '%Y-%m-%d',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:05.487944
TXN_4000025,Tea,5,,7.5,UNKNOWN,Takeaway,2023-06-12,Validation error: could not convert string to float: '',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:05.502340
TXN_1523567,Salad,3,5.0,UNKNOWN,Digital Wallet,Takeaway,2023-11-22,Validation error: could not convert string to float: 'UNKNOWN',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:05.515749
TXN_6130455,Tea,2,1.5,3.0,Digital Wallet,UNKNOWN,ERROR,Validation error: time data 'ERROR' does not match format '%Y-%m-%d',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:05.529421
TXN_2896048,Tea,4,,6.0,Cash,,2023-05-17,Validation error: could not convert string to float: '',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:05.543683
TXN_9042043,Cookie,4,1.0,4.0,Cash,Takeaway,ERROR,Validation error: time data 'ERROR' does not match format '%Y-%m-%d',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:05.556867
TXN_3174336,Cookie,UNKNOWN,1.0,1.0,,,2023-07-17,Validation error: invalid literal for int() with base 10: 'UNKNOWN',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:05.569089
TXN_3879110,ERROR,4,1.0,UNKNOWN,Credit Card,Takeaway,2023-03-18,Validation error: could not convert string to float: 'UNKNOWN',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:05.582374
TXN_1487762,Tea,3,1.5,4.5,,,2023-02-07,Total mismatch,36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:05.595818
TXN_3750900,Tea,2,,3.0,Credit Card,In-store,2023-04-03,Validation error: could not convert string to float: '',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:05.608199
TXN_6378158,Salad,5,,25.0,Credit Card,In-store,2023-06-17,Validation error: could not convert string to float: '',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:05.621342
TXN_8800818,Cake,2,3.0,ERROR,Digital Wallet,,2023-09-28,Validation error: could not convert string to float: 'ERROR',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:05.634084
TXN_5707386,Tea,5,1.5,7.5,,Takeaway,2023-06-28,Total mismatch,36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:05.646693
TXN_2454046,Juice,2,3.0,6.0,,Takeaway,UNKNOWN,Validation error: time data 'UNKNOWN' does not match format '%Y-%m-%d',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:05.663490
TXN_8122340,Coffee,4,2.0,,Credit Card,,2023-06-09,Validation error: could not convert string to float: '',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:05.678423
TXN_4130861,Salad,2,5.0,10.0,Credit Card,UNKNOWN,,Validation error: time data '' does not match format '%Y-%m-%d',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:05.690564
TXN_2217295,Juice,4,ERROR,12.0,Credit Card,In-store,2023-11-22,Validation error: could not convert string to float: 'ERROR',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:05.702863
TXN_5910541,Cake,ERROR,3.0,15.0,Cash,In-store,2023-09-08,Validation error: invalid literal for int() with base 10: 'ERROR',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:05.716878
TXN_5734395,Sandwich,UNKNOWN,4.0,20.0,Cash,Takeaway,2023-05-17,Validation error: invalid literal for int() with base 10: 'UNKNOWN',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:05.730198
TXN_2966262,Tea,ERROR,1.5,4.5,Cash,,2023-11-19,Validation error: invalid literal for int() with base 10: 'ERROR',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:05.744352
TXN_7580441,Coffee,1,UNKNOWN,2.0,Cash,,2023-08-09,Validation error: could not convert string to float: 'UNKNOWN',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:05.757990
TXN_4897993,Sandwich,4,,16.0,,In-store,2023-12-07,Validation error: could not convert string to float: '',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:05.770874
TXN_4328090,,ERROR,4.0,4.0,Digital Wallet,In-store,2023-04-18,Validation error: invalid literal for int() with base 10: 'ERROR',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:05.783247
TXN_1259340,Tea,3,ERROR,UNKNOWN,Digital Wallet,,2023-02-24,Validation error: could not convert string to float: 'ERROR',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:05.796150
TXN_9423451,Coffee,1,UNKNOWN,2.0,,,2023-10-22,Validation error: could not convert string to float: 'UNKNOWN',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:05.810367
TXN_4844386,,5,UNKNOWN,15.0,Credit Card,In-store,2023-10-28,Validation error: could not convert string to float: 'UNKNOWN',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:05.824772
TXN_5072156,Tea,3,1.5,4.5,Digital Wallet,Takeaway,2023-07-24,Total mismatch,36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:05.838061
TXN_4355766,Cookie,5,1.0,UNKNOWN,Digital Wallet,,2023-11-07,Validation error: could not convert string to float: 'UNKNOWN',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:05.850870
TXN_1214868,Juice,4,,12.0,Cash,In-store,2023-07-30,Validation error: could not convert string to float: '',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:05.863710
TXN_8266689,,5,ERROR,15.0,Cash,In-store,2023-12-03,Validation error: could not convert string to float: 'ERROR',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:05.881519
TXN_3589166,Tea,1,1.5,1.5,,,2023-02-02,Total mismatch,36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:05.894249
TXN_8713971,Tea,1,1.5,1.5,Cash,,2023-08-26,Total mismatch,36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:05.907671
TXN_1961943,Smoothie,UNKNOWN,4.0,12.0,Digital Wallet,In-store,2023-11-05,Validation error: invalid literal for int() with base 10: 'UNKNOWN',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:05.920930
TXN_5837801,Salad,1,5.0,,Credit Card,In-store,2023-01-25,Validation error: could not convert string to float: '',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:05.934398
TXN_1336470,Tea,1,1.5,1.5,Cash,,2023-12-22,Total mismatch,36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:05.947516
TXN_3477975,Sandwich,ERROR,4.0,16.0,,,2023-02-26,Validation error: invalid literal for int() with base 10: 'ERROR',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:05.961669
TXN_6333241,Coffee,ERROR,2.0,4.0,Digital Wallet,,2023-09-15,Validation error: invalid literal for int() with base 10: 'ERROR',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:05.974669
TXN_4036214,Cake,2,,6.0,Credit Card,UNKNOWN,2023-10-17,Validation error: could not convert string to float: '',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:05.988020
TXN_5476846,Tea,4,1.5,6.0,Credit Card,Takeaway,,Validation error: time data '' does not match format '%Y-%m-%d',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:06.000547
TXN_3429942,Smoothie,3,4.0,ERROR,Digital Wallet,In-store,2023-04-24,Validation error: could not convert string to float: 'ERROR',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:06.012759
TXN_5268025,Cookie,5,1.0,,Digital Wallet,In-store,2023-05-19,Validation error: could not convert string to float: '',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:06.026859
TXN_9952441,Smoothie,1,4.0,UNKNOWN,Cash,In-store,2023-09-05,Validation error: could not convert string to float: 'UNKNOWN',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:06.039158
TXN_8424417,Smoothie,2,,8.0,,Takeaway,2023-10-21,Validation error: could not convert string to float: '',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:06.054341
TXN_8132632,Tea,3,1.5,4.5,,UNKNOWN,2023-07-26,Total mismatch,36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:06.067717
TXN_4979250,Tea,3,1.5,4.5,Cash,In-store,2023-11-01,Total mismatch,36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:06.080571
TXN_7326075,Cookie,1,UNKNOWN,1.0,Cash,,2023-06-12,Validation error: could not convert string to float: 'UNKNOWN',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:06.094010
TXN_9134257,Coffee,,2.0,6.0,Digital Wallet,Takeaway,2023-05-19,Validation error: invalid literal for int() with base 10: '',36ffdbf7-6422-4552-9390-553f9a7912ca,2026-03-08T06:19:06.106951
